,date,passport,Immigration,Travel Visa,Refugee,Conflict,Violence,Crisis,Militia,Genocide,Armed Forces,Civilian,Currency,Lottery,Economy,Bureau de change,Wage,Protest,Coup dՎtat,Government,country
12437,2013-02-01,19.0,41.0,39.0,0.0,55.0,55.0,27.0,0.0,8.0,13.0,55.0,45.0,31.0,61.0,5.0,11.0,5.0,3.0,46.0,GT
12438,2013-03-01,17.0,43.0,36.0,10.0,59.0,67.0,16.0,8.0,38.0,11.0,41.0,41.0,27.0,38.0,0.0,29.0,6.0,4.0,38.0,GT
12439,2013-04-01,19.0,45.0,43.0,19.0,95.0,88.0,28.0,0.0,58.0,19.0,43.0,41.0,33.0,43.0,0.0,0.0,30.0,3.0,49.0,GT
12440,2013-05-01,18.0,43.0,46.0,7.0,75.0,61.0,31.0,0.0,100.0,15.0,46.0,40.0,35.0,38.0,0.0,0.0,27.0,4.0,45.0,GT
12441,2013-06-01,21.0,45.0,48.0,8.0,62.0,60.0,27.0,0.0,29.0,12.0,33.0,47.0,33.0,29.0,5.0,22.0,22.0,4.0,39.0,GT
12442,2013-07-01,19.0,31.0,52.0,6.0,77.0,66.0,27.0,0.0,12.0,10.0,28.0,43.0,31.0,41.0,4.0,34.0,10.0,5.0,50.0,GT
12443,2013-08-01,19.0,45.0,42.0,0.0,66.0,62.0,28.0,0.0,12.0,5.0,38.0,44.0,39.0,36.0,3.0,20.0,15.0,4.0,44.0,GT
12444,2013-09-01,23.0,37.0,47.0,11.0,80.0,85.0,26.0,0.0,9.0,11.0,39.0,48.0,45.0,31.0,0.0,9.0,27.0,4.0,45.0,GT
12445,2013-10-01,23.0,41.0,57.0,9.0,53.0,51.0,22.0,0.0,6.0,10.0,30.0,37.0,44.0,28.0,0.0,26.0,14.0,4.0,39.0,GT
12446,2013-11-01,21.0,32.0,55.0,0.0,30.0,44.0,15.0,0.0,9.0,13.0,35.0,32.0,50.0,21.0,0.0,23.0,21.0,2.0,26.0,GT
12447,2013-12-01,20.0,37.0,47.0,7.0,14.0,44.0,8.0,0.0,0.0,12.0,18.0,30.0,61.0,10.0,3.0,17.0,8.0,0.0,12.0,GT
12448,2014-01-01,21.0,31.0,48.0,0.0,20.0,42.0,13.0,0.0,0.0,7.0,24.0,39.0,51.0,34.0,0.0,34.0,18.0,1.0,30.0,GT
12449,2014-02-01,16.0,45.0,41.0,7.0,76.0,44.0,34.0,0.0,5.0,14.0,50.0,52.0,48.0,56.0,0.0,0.0,18.0,4.0,43.0,GT
12450,2014-03-01,21.0,40.0,45.0,0.0,61.0,46.0,26.0,0.0,5.0,10.0,43.0,47.0,50.0,41.0,4.0,22.0,26.0,2.0,43.0,GT
12451,2014-04-01,20.0,39.0,44.0,7.0,46.0,57.0,25.0,8.0,9.0,13.0,37.0,39.0,57.0,30.0,0.0,8.0,15.0,5.0,37.0,GT
12452,2014-05-01,23.0,56.0,41.0,0.0,58.0,57.0,23.0,0.0,19.0,13.0,45.0,47.0,56.0,35.0,0.0,8.0,6.0,4.0,40.0,GT
12453,2014-06-01,22.0,59.0,45.0,0.0,56.0,54.0,18.0,0.0,5.0,13.0,23.0,50.0,62.0,27.0,3.0,15.0,26.0,2.0,38.0,GT
12454,2014-07-01,22.0,60.0,47.0,7.0,75.0,74.0,19.0,8.0,9.0,14.0,34.0,46.0,61.0,35.0,3.0,23.0,19.0,3.0,41.0,GT
12455,2014-08-01,21.0,59.0,46.0,10.0,74.0,70.0,22.0,0.0,9.0,7.0,43.0,39.0,57.0,36.0,0.0,9.0,11.0,3.0,41.0,GT
12456,2014-09-01,19.0,36.0,57.0,6.0,59.0,57.0,19.0,0.0,9.0,17.0,39.0,41.0,72.0,31.0,4.0,9.0,23.0,3.0,42.0,GT
12457,2014-10-01,23.0,37.0,61.0,10.0,54.0,49.0,18.0,7.0,8.0,7.0,43.0,41.0,71.0,25.0,11.0,13.0,22.0,3.0,34.0,GT
12458,2014-11-01,26.0,41.0,55.0,7.0,32.0,42.0,18.0,0.0,3.0,6.0,22.0,29.0,71.0,17.0,0.0,9.0,21.0,2.0,21.0,GT
12459,2014-12-01,25.0,35.0,40.0,0.0,12.0,36.0,10.0,0.0,11.0,14.0,16.0,31.0,100.0,9.0,5.0,17.0,0.0,1.0,12.0,GT
12460,2015-01-01,28.0,21.0,53.0,8.0,19.0,37.0,12.0,0.0,13.0,6.0,33.0,39.0,72.0,32.0,4.0,21.0,10.0,2.0,24.0,GT
12461,2015-02-01,23.0,40.0,41.0,6.0,72.0,41.0,14.0,0.0,10.0,9.0,41.0,45.0,67.0,49.0,4.0,11.0,22.0,2.0,41.0,GT
12462,2015-03-01,27.0,43.0,46.0,0.0,49.0,41.0,19.0,0.0,9.0,9.0,41.0,39.0,79.0,38.0,4.0,19.0,15.0,2.0,36.0,GT
12463,2015-04-01,27.0,35.0,45.0,13.0,45.0,46.0,22.0,0.0,11.0,8.0,40.0,39.0,69.0,33.0,7.0,14.0,37.0,16.0,44.0,GT
12464,2015-05-01,23.0,36.0,44.0,8.0,55.0,49.0,28.0,5.0,15.0,8.0,37.0,38.0,62.0,33.0,0.0,13.0,36.0,8.0,43.0,GT
12465,2015-06-01,26.0,48.0,45.0,9.0,50.0,44.0,19.0,0.0,10.0,12.0,39.0,37.0,74.0,24.0,7.0,23.0,24.0,4.0,36.0,GT
12466,2015-07-01,23.0,40.0,50.0,0.0,61.0,49.0,24.0,0.0,16.0,14.0,36.0,38.0,75.0,33.0,0.0,27.0,25.0,4.0,41.0,GT
12467,2015-08-01,23.0,45.0,49.0,8.0,55.0,48.0,23.0,0.0,10.0,12.0,40.0,39.0,67.0,33.0,6.0,32.0,43.0,10.0,45.0,GT
12468,2015-09-01,20.0,50.0,46.0,84.0,61.0,64.0,27.0,0.0,11.0,11.0,41.0,37.0,67.0,27.0,4.0,12.0,21.0,4.0,47.0,GT
12469,2015-10-01,28.0,28.0,67.0,16.0,50.0,44.0,15.0,0.0,12.0,11.0,33.0,34.0,55.0,23.0,8.0,9.0,6.0,3.0,31.0,GT
12470,2015-11-01,31.0,36.0,56.0,33.0,39.0,64.0,17.0,0.0,4.0,11.0,41.0,39.0,52.0,20.0,0.0,24.0,11.0,2.0,22.0,GT
12471,2015-12-01,25.0,22.0,41.0,19.0,11.0,42.0,8.0,0.0,3.0,13.0,28.0,32.0,55.0,9.0,11.0,24.0,9.0,1.0,15.0,GT
12472,2016-01-01,29.0,37.0,47.0,15.0,21.0,37.0,14.0,0.0,8.0,10.0,25.0,37.0,57.0,38.0,2.0,20.0,20.0,0.0,33.0,GT
12473,2016-02-01,21.0,25.0,42.0,22.0,100.0,41.0,23.0,0.0,11.0,10.0,53.0,46.0,51.0,59.0,6.0,16.0,10.0,3.0,44.0,GT
12474,2016-03-01,22.0,28.0,45.0,9.0,51.0,45.0,17.0,0.0,6.0,12.0,59.0,42.0,48.0,36.0,0.0,24.0,13.0,2.0,36.0,GT
12475,2016-04-01,23.0,40.0,45.0,12.0,59.0,63.0,23.0,5.0,4.0,6.0,94.0,45.0,51.0,39.0,0.0,6.0,16.0,3.0,48.0,GT
12476,2016-05-01,21.0,41.0,42.0,16.0,59.0,61.0,13.0,0.0,9.0,10.0,90.0,43.0,49.0,34.0,3.0,14.0,18.0,2.0,39.0,GT
12477,2016-06-01,30.0,31.0,48.0,0.0,57.0,47.0,18.0,6.0,5.0,15.0,47.0,39.0,50.0,25.0,4.0,23.0,20.0,2.0,36.0,GT
12478,2016-07-01,22.0,41.0,48.0,10.0,71.0,47.0,22.0,5.0,6.0,10.0,37.0,42.0,55.0,38.0,6.0,36.0,19.0,5.0,39.0,GT
12479,2016-08-01,29.0,32.0,50.0,31.0,63.0,45.0,21.0,0.0,6.0,11.0,44.0,40.0,55.0,34.0,0.0,11.0,10.0,3.0,39.0,GT
12480,2016-09-01,30.0,38.0,50.0,15.0,59.0,47.0,19.0,4.0,9.0,13.0,40.0,49.0,50.0,27.0,0.0,18.0,27.0,3.0,43.0,GT
12481,2016-10-01,34.0,29.0,60.0,18.0,49.0,41.0,18.0,7.0,5.0,10.0,35.0,37.0,60.0,24.0,3.0,22.0,21.0,2.0,33.0,GT
12482,2016-11-01,28.0,35.0,62.0,9.0,32.0,30.0,14.0,0.0,4.0,9.0,30.0,34.0,55.0,19.0,5.0,9.0,20.0,2.0,25.0,GT
12483,2016-12-01,30.0,30.0,42.0,6.0,10.0,39.0,12.0,0.0,2.0,9.0,22.0,34.0,46.0,11.0,7.0,7.0,8.0,1.0,11.0,GT
12484,2017-01-01,27.0,53.0,44.0,12.0,25.0,37.0,13.0,13.0,3.0,12.0,31.0,39.0,35.0,43.0,4.0,0.0,3.0,1.0,26.0,GT
12485,2017-02-01,21.0,71.0,44.0,18.0,88.0,40.0,20.0,0.0,7.0,10.0,48.0,47.0,31.0,58.0,8.0,23.0,18.0,7.0,43.0,GT
12486,2017-03-01,25.0,46.0,37.0,10.0,64.0,36.0,17.0,0.0,8.0,9.0,50.0,42.0,33.0,48.0,3.0,17.0,14.0,6.0,44.0,GT
12487,2017-04-01,25.0,26.0,38.0,0.0,63.0,84.0,19.0,5.0,8.0,22.0,39.0,39.0,29.0,36.0,0.0,19.0,12.0,3.0,34.0,GT
12488,2017-05-01,25.0,40.0,39.0,12.0,68.0,48.0,16.0,0.0,6.0,10.0,36.0,40.0,29.0,45.0,9.0,18.0,0.0,2.0,38.0,GT
12489,2017-06-01,31.0,25.0,45.0,6.0,55.0,43.0,18.0,5.0,5.0,13.0,32.0,34.0,27.0,31.0,6.0,14.0,14.0,2.0,40.0,GT
12490,2017-07-01,29.0,36.0,47.0,8.0,74.0,46.0,25.0,0.0,9.0,9.0,36.0,40.0,31.0,45.0,5.0,35.0,4.0,1.0,43.0,GT
12491,2017-08-01,29.0,34.0,47.0,6.0,66.0,48.0,19.0,0.0,10.0,10.0,47.0,45.0,30.0,42.0,0.0,24.0,17.0,7.0,38.0,GT
12492,2017-09-01,21.0,33.0,45.0,8.0,69.0,44.0,28.0,0.0,6.0,13.0,36.0,42.0,27.0,34.0,7.0,0.0,17.0,2.0,39.0,GT
12493,2017-10-01,33.0,30.0,55.0,8.0,52.0,38.0,18.0,0.0,9.0,6.0,46.0,40.0,34.0,32.0,2.0,23.0,0.0,3.0,31.0,GT
12494,2017-11-01,35.0,23.0,54.0,5.0,29.0,32.0,12.0,4.0,8.0,9.0,34.0,32.0,36.0,27.0,5.0,30.0,4.0,0.0,20.0,GT
12495,2017-12-01,32.0,29.0,46.0,6.0,11.0,29.0,10.0,7.0,0.0,14.0,25.0,37.0,38.0,13.0,0.0,14.0,9.0,0.0,10.0,GT
12496,2018-01-01,32.0,23.0,46.0,13.0,27.0,33.0,14.0,12.0,3.0,15.0,24.0,44.0,36.0,48.0,3.0,15.0,0.0,1.0,32.0,GT
12497,2018-02-01,24.0,45.0,37.0,9.0,98.0,34.0,15.0,6.0,4.0,13.0,52.0,46.0,26.0,62.0,0.0,17.0,0.0,2.0,44.0,GT
12498,2018-03-01,33.0,32.0,39.0,13.0,72.0,34.0,17.0,8.0,6.0,17.0,49.0,39.0,30.0,43.0,3.0,19.0,0.0,1.0,39.0,GT
12499,2018-04-01,29.0,34.0,44.0,11.0,67.0,65.0,28.0,0.0,21.0,8.0,46.0,47.0,28.0,42.0,5.0,29.0,0.0,3.0,40.0,GT
12500,2018-05-01,32.0,57.0,45.0,11.0,69.0,41.0,19.0,0.0,8.0,11.0,43.0,46.0,29.0,41.0,4.0,10.0,0.0,4.0,41.0,GT
12501,2018-06-01,29.0,47.0,44.0,9.0,56.0,37.0,18.0,0.0,2.0,13.0,34.0,41.0,30.0,31.0,0.0,21.0,7.0,3.0,35.0,GT
12502,2018-07-01,31.0,43.0,46.0,10.0,73.0,37.0,25.0,9.0,7.0,15.0,30.0,52.0,31.0,42.0,3.0,16.0,0.0,2.0,37.0,GT
12503,2018-08-01,36.0,35.0,52.0,14.0,63.0,39.0,25.0,8.0,8.0,13.0,39.0,50.0,31.0,43.0,9.0,12.0,0.0,4.0,38.0,GT
12504,2018-09-01,34.0,40.0,51.0,11.0,59.0,41.0,19.0,5.0,11.0,16.0,39.0,48.0,33.0,35.0,9.0,25.0,16.0,6.0,45.0,GT
12505,2018-10-01,41.0,78.0,69.0,21.0,51.0,34.0,27.0,6.0,11.0,13.0,38.0,47.0,39.0,31.0,5.0,13.0,10.0,2.0,33.0,GT
12506,2018-11-01,39.0,53.0,58.0,16.0,30.0,28.0,14.0,6.0,3.0,11.0,26.0,48.0,38.0,25.0,0.0,29.0,0.0,2.0,19.0,GT
12507,2018-12-01,31.0,47.0,51.0,8.0,8.0,22.0,18.0,0.0,3.0,12.0,15.0,39.0,37.0,15.0,7.0,22.0,13.0,1.0,13.0,GT
12508,2019-01-01,42.0,38.0,60.0,4.0,27.0,25.0,18.0,0.0,4.0,9.0,24.0,51.0,37.0,44.0,10.0,19.0,8.0,7.0,37.0,GT
12509,2019-02-01,30.0,43.0,43.0,23.0,83.0,29.0,22.0,0.0,9.0,8.0,44.0,60.0,51.0,50.0,2.0,25.0,11.0,3.0,50.0,GT
12510,2019-03-01,35.0,48.0,51.0,8.0,62.0,25.0,20.0,7.0,7.0,11.0,41.0,54.0,53.0,40.0,3.0,27.0,31.0,3.0,44.0,GT
12511,2019-04-01,32.0,50.0,54.0,5.0,47.0,32.0,20.0,6.0,5.0,7.0,41.0,49.0,32.0,35.0,3.0,34.0,12.0,2.0,42.0,GT
12512,2019-05-01,37.0,60.0,57.0,9.0,57.0,36.0,23.0,0.0,8.0,13.0,43.0,46.0,34.0,43.0,10.0,23.0,6.0,3.0,46.0,GT
12513,2019-06-01,36.0,65.0,52.0,19.0,48.0,37.0,19.0,9.0,6.0,15.0,36.0,46.0,37.0,28.0,3.0,18.0,11.0,4.0,55.0,GT
12514,2019-07-01,39.0,71.0,53.0,12.0,67.0,40.0,20.0,9.0,7.0,16.0,32.0,52.0,32.0,43.0,0.0,31.0,0.0,3.0,43.0,GT
12515,2019-08-01,30.0,50.0,55.0,11.0,70.0,39.0,21.0,8.0,6.0,12.0,40.0,52.0,35.0,38.0,5.0,35.0,4.0,1.0,42.0,GT
12516,2019-09-01,38.0,39.0,52.0,13.0,75.0,39.0,23.0,8.0,8.0,15.0,37.0,57.0,34.0,37.0,6.0,25.0,11.0,1.0,42.0,GT
12517,2019-10-01,41.0,30.0,64.0,10.0,48.0,35.0,27.0,4.0,5.0,13.0,40.0,57.0,40.0,34.0,5.0,20.0,3.0,2.0,32.0,GT
12518,2019-11-01,42.0,30.0,57.0,4.0,29.0,26.0,15.0,15.0,5.0,11.0,31.0,56.0,35.0,23.0,7.0,33.0,7.0,4.0,20.0,GT
12519,2019-12-01,34.0,26.0,45.0,8.0,8.0,22.0,13.0,11.0,3.0,8.0,21.0,50.0,55.0,14.0,3.0,22.0,8.0,1.0,12.0,GT
12520,2020-01-01,36.0,28.0,56.0,0.0,33.0,92.0,14.0,4.0,2.0,20.0,28.0,54.0,36.0,41.0,5.0,43.0,14.0,1.0,47.0,GT
12521,2020-02-01,32.0,35.0,51.0,5.0,76.0,32.0,23.0,6.0,10.0,11.0,54.0,53.0,33.0,57.0,7.0,21.0,8.0,2.0,50.0,GT
12522,2020-03-01,17.0,35.0,26.0,7.0,47.0,35.0,43.0,9.0,6.0,8.0,42.0,49.0,29.0,49.0,4.0,18.0,4.0,2.0,75.0,GT
12523,2020-04-01,5.0,35.0,16.0,6.0,42.0,34.0,59.0,16.0,5.0,12.0,40.0,42.0,34.0,44.0,0.0,19.0,5.0,2.0,100.0,GT
12524,2020-05-01,8.0,33.0,15.0,11.0,55.0,37.0,41.0,21.0,6.0,13.0,40.0,45.0,39.0,53.0,2.0,27.0,10.0,2.0,82.0,GT
12525,2020-06-01,9.0,32.0,18.0,8.0,54.0,34.0,34.0,4.0,6.0,13.0,38.0,47.0,28.0,44.0,0.0,29.0,23.0,2.0,71.0,GT
12526,2020-07-01,12.0,26.0,18.0,9.0,53.0,34.0,26.0,14.0,7.0,10.0,36.0,47.0,23.0,43.0,0.0,23.0,4.0,2.0,61.0,GT
12527,2020-08-01,18.0,32.0,22.0,6.0,64.0,40.0,26.0,19.0,9.0,8.0,52.0,48.0,24.0,50.0,0.0,21.0,9.0,4.0,52.0,GT
12528,2020-09-01,25.0,30.0,26.0,11.0,64.0,34.0,25.0,20.0,7.0,11.0,40.0,49.0,26.0,40.0,0.0,22.0,7.0,4.0,54.0,GT
12529,2020-10-01,30.0,23.0,32.0,10.0,61.0,36.0,19.0,9.0,5.0,3.0,36.0,46.0,26.0,37.0,6.0,42.0,0.0,3.0,43.0,GT
12530,2020-11-01,32.0,26.0,35.0,12.0,32.0,25.0,20.0,11.0,5.0,7.0,31.0,48.0,24.0,27.0,0.0,18.0,6.0,5.0,34.0,GT
12531,2020-12-01,34.0,19.0,35.0,0.0,12.0,20.0,11.0,11.0,1.0,13.0,23.0,41.0,30.0,13.0,0.0,31.0,3.0,0.0,24.0,GT
12532,2021-01-01,49.0,41.0,42.0,6.0,16.0,23.0,10.0,9.0,3.0,10.0,30.0,42.0,28.0,33.0,3.0,34.0,11.0,2.0,28.0,GT
12533,2021-02-01,36.0,41.0,35.0,9.0,40.0,24.0,17.0,14.0,7.0,10.0,38.0,38.0,24.0,46.0,5.0,19.0,0.0,3.0,34.0,GT
12534,2021-03-01,40.0,34.0,34.0,8.0,40.0,25.0,20.0,15.0,7.0,4.0,37.0,43.0,23.0,45.0,8.0,45.0,7.0,3.0,38.0,GT
12535,2021-04-01,43.0,37.0,43.0,20.0,44.0,27.0,16.0,20.0,7.0,10.0,38.0,50.0,21.0,39.0,7.0,38.0,7.0,3.0,44.0,GT
12536,2021-05-01,51.0,43.0,49.0,18.0,67.0,41.0,23.0,16.0,7.0,9.0,39.0,50.0,26.0,39.0,6.0,42.0,13.0,2.0,41.0,GT
12537,2021-06-01,57.0,46.0,49.0,10.0,49.0,30.0,19.0,7.0,5.0,6.0,29.0,54.0,28.0,35.0,0.0,34.0,0.0,1.0,36.0,GT
12538,2021-07-01,56.0,33.0,54.0,15.0,48.0,32.0,15.0,9.0,8.0,10.0,31.0,51.0,28.0,38.0,2.0,44.0,6.0,3.0,45.0,GT
12539,2021-08-01,44.0,35.0,44.0,20.0,61.0,37.0,18.0,6.0,6.0,9.0,44.0,49.0,29.0,41.0,3.0,49.0,11.0,3.0,45.0,GT
12540,2021-09-01,48.0,35.0,46.0,6.0,58.0,32.0,21.0,16.0,4.0,9.0,35.0,55.0,32.0,36.0,5.0,29.0,7.0,2.0,43.0,GT
12541,2021-10-01,57.0,41.0,67.0,13.0,55.0,30.0,18.0,13.0,6.0,7.0,38.0,50.0,49.0,36.0,3.0,25.0,0.0,2.0,42.0,GT
12542,2021-11-01,69.0,28.0,63.0,0.0,39.0,24.0,16.0,13.0,2.0,12.0,27.0,53.0,44.0,31.0,2.0,42.0,0.0,1.0,27.0,GT
12543,2021-12-01,63.0,30.0,50.0,4.0,9.0,17.0,9.0,22.0,3.0,7.0,22.0,41.0,49.0,15.0,13.0,48.0,0.0,1.0,13.0,GT
12544,2022-01-01,75.0,36.0,71.0,24.0,34.0,27.0,13.0,25.0,4.0,26.0,33.0,54.0,68.0,46.0,3.0,10.0,20.0,1.0,31.0,GT
12545,2022-02-01,59.0,40.0,60.0,8.0,70.0,100.0,21.0,14.0,8.0,38.0,52.0,58.0,55.0,65.0,0.0,5.0,21.0,3.0,47.0,GT
12546,2022-03-01,50.0,45.0,51.0,17.0,70.0,74.0,24.0,12.0,10.0,29.0,49.0,67.0,57.0,69.0,5.0,12.0,46.0,3.0,54.0,GT
12547,2022-04-01,55.0,50.0,54.0,23.0,60.0,41.0,23.0,19.0,7.0,24.0,38.0,61.0,52.0,50.0,5.0,8.0,19.0,2.0,51.0,GT
12548,2022-05-01,63.0,54.0,59.0,21.0,68.0,44.0,23.0,12.0,6.0,28.0,34.0,56.0,57.0,48.0,1.0,18.0,15.0,3.0,48.0,GT
12549,2022-06-01,62.0,53.0,61.0,17.0,55.0,43.0,25.0,14.0,7.0,33.0,27.0,56.0,58.0,45.0,0.0,9.0,21.0,2.0,44.0,GT
12550,2022-07-01,63.0,46.0,67.0,15.0,57.0,44.0,24.0,14.0,8.0,29.0,35.0,55.0,57.0,48.0,2.0,11.0,20.0,2.0,41.0,GT
12551,2022-08-01,65.0,48.0,65.0,11.0,72.0,55.0,25.0,12.0,8.0,29.0,42.0,57.0,57.0,46.0,2.0,18.0,17.0,3.0,46.0,GT
12552,2022-09-01,100.0,35.0,61.0,16.0,63.0,46.0,23.0,9.0,6.0,27.0,39.0,55.0,56.0,44.0,3.0,13.0,17.0,3.0,43.0,GT
12553,2022-10-01,82.0,40.0,100.0,11.0,69.0,46.0,24.0,11.0,6.0,34.0,35.0,54.0,88.0,40.0,6.0,12.0,21.0,3.0,43.0,GT
12554,2022-11-01,86.0,35.0,74.0,10.0,39.0,34.0,15.0,23.0,3.0,22.0,26.0,55.0,58.0,33.0,6.0,9.0,14.0,2.0,26.0,GT
12555,2022-12-01,79.0,30.0,65.0,7.0,10.0,24.0,12.0,23.0,3.0,20.0,15.0,49.0,58.0,16.0,3.0,10.0,7.0,3.0,13.0,GT
12556,2023-01-01,97.0,33.0,80.0,12.0,17.0,26.0,14.0,16.0,3.0,27.0,30.0,53.0,64.0,40.0,1.0,18.0,16.0,1.0,24.0,GT
12557,2023-02-01,68.0,40.0,58.0,12.0,38.0,31.0,19.0,9.0,6.0,28.0,39.0,51.0,49.0,51.0,2.0,10.0,20.0,3.0,35.0,GT
12558,2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,98.0,0.0,0.0,0.0,45.0,0.0,GN
12559,2008-02-01,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,68.0,0.0,0.0,88.0,49.0,30.0,0.0,25.0,0.0,0.0,0.0,GN
12560,2008-03-01,0.0,0.0,60.0,43.0,0.0,66.0,0.0,57.0,0.0,32.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,GN
12561,2008-04-01,51.0,100.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,GN
12562,2008-05-01,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,73.0,37.0,0.0,38.0,100.0,43.0,0.0,0.0,0.0,0.0,0.0,GN
12563,2008-06-01,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,34.0,27.0,0.0,0.0,59.0,83.0,0.0,0.0,0.0,0.0,GN
12564,2008-07-01,0.0,0.0,74.0,0.0,70.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,GN
12565,2008-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,33.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,GN
12566,2008-09-01,0.0,0.0,45.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,11.0,0.0,57.0,GN
12567,2008-10-01,38.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,50.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,GN
12568,2008-11-01,40.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,94.0,0.0,19.0,0.0,0.0,GN
12569,2008-12-01,0.0,0.0,58.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,57.0,0.0,0.0,12.0,0.0,0.0,GN
12570,2009-01-01,0.0,0.0,38.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,48.0,29.0,0.0,0.0,0.0,0.0,18.0,31.0,23.0,GN
12571,2009-02-01,0.0,0.0,0.0,0.0,0.0,0.0,45.0,34.0,0.0,62.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,GN
12572,2009-03-01,33.0,0.0,57.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GN
12573,2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GN
12574,2009-05-01,49.0,57.0,75.0,0.0,0.0,58.0,0.0,0.0,42.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,GN
12575,2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,21.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,GN
12576,2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GN
12577,2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GN
12578,2009-09-01,0.0,53.0,100.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GN
12579,2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,55.0,0.0,81.0,0.0,0.0,0.0,0.0,GN
12580,2009-11-01,0.0,0.0,50.0,100.0,0.0,94.0,0.0,59.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,GN
12581,2009-12-01,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,GN
12582,2010-01-01,0.0,0.0,0.0,38.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,35.0,GN
12583,2010-02-01,0.0,62.0,0.0,29.0,0.0,78.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,GN
12584,2010-03-01,0.0,0.0,57.0,77.0,76.0,54.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GN
12585,2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,93.0,0.0,0.0,28.0,0.0,0.0,GN
12586,2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,11.0,79.0,0.0,GN
12587,2010-06-01,0.0,51.0,58.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,GN
12588,2010-07-01,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,GN
12589,2010-08-01,78.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GN
12590,2010-09-01,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,77.0,0.0,0.0,0.0,100.0,0.0,52.0,0.0,GN
12591,2010-10-01,100.0,52.0,56.0,27.0,64.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,100.0,0.0,GN
12592,2010-11-01,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,GN
