,date,passport,Immigration,Travel Visa,Refugee,Conflict,Economy,country
18978,2013-04-01,4.0,2.0,18.0,1.0,5.0,16.0,KZ
18979,2013-05-01,5.0,2.0,18.0,1.0,5.0,13.0,KZ
18980,2013-06-01,5.0,3.0,20.0,1.0,2.0,9.0,KZ
18981,2013-07-01,5.0,2.0,22.0,0.0,1.0,5.0,KZ
18982,2013-08-01,4.0,2.0,19.0,1.0,3.0,4.0,KZ
18983,2013-09-01,5.0,3.0,19.0,0.0,3.0,18.0,KZ
18984,2013-10-01,4.0,3.0,14.0,0.0,4.0,17.0,KZ
18985,2013-11-01,4.0,3.0,15.0,0.0,4.0,15.0,KZ
18986,2013-12-01,4.0,2.0,12.0,1.0,4.0,13.0,KZ
18987,2014-01-01,4.0,3.0,16.0,1.0,2.0,9.0,KZ
18988,2014-02-01,4.0,3.0,14.0,1.0,3.0,13.0,KZ
18989,2014-03-01,4.0,2.0,14.0,1.0,4.0,11.0,KZ
18990,2014-04-01,4.0,1.0,16.0,0.0,4.0,13.0,KZ
18991,2014-05-01,4.0,2.0,15.0,1.0,3.0,11.0,KZ
18992,2014-06-01,5.0,1.0,18.0,1.0,2.0,8.0,KZ
18993,2014-07-01,5.0,1.0,18.0,1.0,1.0,5.0,KZ
18994,2014-08-01,4.0,1.0,16.0,2.0,3.0,5.0,KZ
18995,2014-09-01,4.0,2.0,14.0,1.0,3.0,15.0,KZ
18996,2014-10-01,5.0,2.0,12.0,1.0,4.0,13.0,KZ
18997,2014-11-01,4.0,2.0,13.0,1.0,4.0,11.0,KZ
18998,2014-12-01,3.0,2.0,10.0,0.0,3.0,12.0,KZ
18999,2015-01-01,4.0,2.0,13.0,1.0,2.0,8.0,KZ
19000,2015-02-01,4.0,2.0,11.0,0.0,4.0,11.0,KZ
19001,2015-03-01,4.0,1.0,12.0,0.0,3.0,9.0,KZ
19002,2015-04-01,4.0,1.0,13.0,0.0,4.0,11.0,KZ
19003,2015-05-01,4.0,2.0,15.0,0.0,2.0,10.0,KZ
19004,2015-06-01,5.0,2.0,17.0,0.0,2.0,7.0,KZ
19005,2015-07-01,5.0,1.0,16.0,0.0,1.0,5.0,KZ
19006,2015-08-01,4.0,2.0,14.0,0.0,1.0,5.0,KZ
19007,2015-09-01,4.0,2.0,11.0,6.0,2.0,14.0,KZ
19008,2015-10-01,4.0,2.0,11.0,2.0,4.0,12.0,KZ
19009,2015-11-01,3.0,2.0,9.0,2.0,3.0,12.0,KZ
19010,2015-12-01,3.0,1.0,10.0,1.0,3.0,11.0,KZ
19011,2016-01-01,3.0,2.0,11.0,3.0,2.0,8.0,KZ
19012,2016-02-01,3.0,1.0,11.0,3.0,3.0,11.0,KZ
19013,2016-03-01,3.0,2.0,11.0,2.0,3.0,9.0,KZ
19014,2016-04-01,4.0,1.0,11.0,1.0,4.0,11.0,KZ
19015,2016-05-01,4.0,2.0,13.0,1.0,3.0,10.0,KZ
19016,2016-06-01,5.0,2.0,13.0,1.0,2.0,6.0,KZ
19017,2016-07-01,5.0,1.0,15.0,1.0,2.0,3.0,KZ
19018,2016-08-01,4.0,2.0,14.0,1.0,1.0,4.0,KZ
19019,2016-09-01,5.0,2.0,12.0,1.0,2.0,13.0,KZ
19020,2016-10-01,4.0,2.0,11.0,1.0,3.0,13.0,KZ
19021,2016-11-01,4.0,2.0,11.0,1.0,3.0,12.0,KZ
19022,2016-12-01,3.0,1.0,11.0,1.0,3.0,10.0,KZ
19023,2017-01-01,4.0,2.0,14.0,1.0,2.0,8.0,KZ
19024,2017-02-01,4.0,1.0,13.0,1.0,3.0,11.0,KZ
19025,2017-03-01,4.0,2.0,14.0,0.0,2.0,9.0,KZ
19026,2017-04-01,4.0,2.0,14.0,1.0,3.0,12.0,KZ
19027,2017-05-01,5.0,2.0,17.0,0.0,2.0,10.0,KZ
19028,2017-06-01,6.0,1.0,20.0,1.0,2.0,6.0,KZ
19029,2017-07-01,5.0,2.0,19.0,0.0,1.0,4.0,KZ
19030,2017-08-01,5.0,2.0,17.0,1.0,2.0,4.0,KZ
19031,2017-09-01,6.0,2.0,15.0,1.0,3.0,11.0,KZ
19032,2017-10-01,4.0,1.0,12.0,1.0,3.0,12.0,KZ
19033,2017-11-01,4.0,2.0,14.0,1.0,3.0,11.0,KZ
19034,2017-12-01,4.0,1.0,12.0,1.0,3.0,8.0,KZ
19035,2018-01-01,5.0,1.0,16.0,1.0,2.0,7.0,KZ
19036,2018-02-01,5.0,2.0,15.0,1.0,3.0,9.0,KZ
19037,2018-03-01,4.0,2.0,14.0,1.0,3.0,7.0,KZ
19038,2018-04-01,5.0,2.0,16.0,1.0,3.0,10.0,KZ
19039,2018-05-01,5.0,2.0,16.0,1.0,3.0,10.0,KZ
19040,2018-06-01,6.0,2.0,18.0,1.0,2.0,5.0,KZ
19041,2018-07-01,6.0,2.0,19.0,1.0,1.0,4.0,KZ
19042,2018-08-01,5.0,2.0,19.0,1.0,1.0,4.0,KZ
19043,2018-09-01,5.0,2.0,15.0,1.0,3.0,12.0,KZ
19044,2018-10-01,4.0,3.0,15.0,1.0,3.0,11.0,KZ
19045,2018-11-01,5.0,2.0,14.0,1.0,4.0,10.0,KZ
19046,2018-12-01,4.0,2.0,11.0,1.0,3.0,8.0,KZ
19047,2019-01-01,6.0,3.0,16.0,0.0,2.0,7.0,KZ
19048,2019-02-01,5.0,2.0,15.0,1.0,3.0,8.0,KZ
19049,2019-03-01,6.0,2.0,14.0,0.0,3.0,7.0,KZ
19050,2019-04-01,6.0,3.0,16.0,1.0,3.0,10.0,KZ
19051,2019-05-01,5.0,2.0,18.0,1.0,3.0,9.0,KZ
19052,2019-06-01,6.0,2.0,18.0,1.0,2.0,5.0,KZ
19053,2019-07-01,7.0,2.0,21.0,1.0,3.0,4.0,KZ
19054,2019-08-01,6.0,2.0,18.0,1.0,2.0,4.0,KZ
19055,2019-09-01,5.0,2.0,15.0,0.0,4.0,10.0,KZ
19056,2019-10-01,5.0,3.0,14.0,1.0,4.0,12.0,KZ
19057,2019-11-01,5.0,2.0,12.0,1.0,4.0,13.0,KZ
19058,2019-12-01,4.0,1.0,11.0,0.0,4.0,8.0,KZ
19059,2020-01-01,6.0,2.0,16.0,0.0,3.0,7.0,KZ
19060,2020-02-01,5.0,3.0,13.0,1.0,5.0,9.0,KZ
19061,2020-03-01,4.0,2.0,7.0,1.0,3.0,9.0,KZ
19062,2020-04-01,3.0,2.0,4.0,0.0,4.0,13.0,KZ
19063,2020-05-01,3.0,1.0,5.0,0.0,3.0,12.0,KZ
19064,2020-06-01,5.0,1.0,7.0,0.0,2.0,5.0,KZ
19065,2020-07-01,4.0,2.0,6.0,0.0,2.0,3.0,KZ
19066,2020-08-01,4.0,2.0,7.0,0.0,2.0,4.0,KZ
19067,2020-09-01,4.0,1.0,5.0,0.0,4.0,11.0,KZ
19068,2020-10-01,4.0,2.0,5.0,1.0,4.0,13.0,KZ
19069,2020-11-01,4.0,2.0,5.0,1.0,4.0,9.0,KZ
19070,2020-12-01,4.0,1.0,5.0,1.0,3.0,9.0,KZ
19071,2021-01-01,4.0,2.0,6.0,0.0,2.0,7.0,KZ
19072,2021-02-01,4.0,2.0,5.0,1.0,2.0,9.0,KZ
19073,2021-03-01,4.0,2.0,6.0,0.0,3.0,9.0,KZ
19074,2021-04-01,6.0,1.0,6.0,0.0,3.0,8.0,KZ
19075,2021-05-01,9.0,2.0,7.0,0.0,4.0,9.0,KZ
19076,2021-06-01,13.0,1.0,9.0,0.0,2.0,5.0,KZ
19077,2021-07-01,17.0,1.0,8.0,1.0,2.0,3.0,KZ
19078,2021-08-01,15.0,1.0,9.0,2.0,2.0,3.0,KZ
19079,2021-09-01,9.0,1.0,7.0,1.0,3.0,10.0,KZ
19080,2021-10-01,7.0,2.0,7.0,0.0,4.0,12.0,KZ
19081,2021-11-01,7.0,1.0,8.0,1.0,4.0,9.0,KZ
19082,2021-12-01,5.0,2.0,7.0,1.0,4.0,9.0,KZ
19083,2022-01-01,8.0,2.0,9.0,1.0,2.0,8.0,KZ
19084,2022-02-01,7.0,2.0,9.0,1.0,5.0,14.0,KZ
19085,2022-03-01,7.0,3.0,11.0,3.0,4.0,12.0,KZ
19086,2022-04-01,7.0,2.0,12.0,1.0,5.0,12.0,KZ
19087,2022-05-01,7.0,2.0,13.0,1.0,3.0,11.0,KZ
19088,2022-06-01,8.0,2.0,16.0,1.0,2.0,5.0,KZ
19089,2022-07-01,8.0,1.0,15.0,1.0,1.0,3.0,KZ
19090,2022-08-01,7.0,1.0,16.0,1.0,2.0,3.0,KZ
19091,2022-09-01,7.0,1.0,14.0,2.0,4.0,11.0,KZ
19092,2022-10-01,6.0,2.0,16.0,2.0,4.0,11.0,KZ
19093,2022-11-01,5.0,2.0,13.0,1.0,4.0,9.0,KZ
19094,2022-12-01,5.0,2.0,11.0,1.0,5.0,9.0,KZ
19095,2023-01-01,6.0,1.0,15.0,1.0,2.0,8.0,KZ
19096,2005-01-01,0.0,44.0,38.0,57.0,31.0,18.0,KE
19097,2005-02-01,0.0,53.0,68.0,47.0,40.0,58.0,KE
19098,2005-03-01,55.0,0.0,35.0,58.0,38.0,100.0,KE
19099,2005-04-01,78.0,0.0,48.0,0.0,49.0,73.0,KE
19100,2005-05-01,99.0,0.0,100.0,37.0,34.0,49.0,KE
19101,2005-06-01,0.0,69.0,55.0,24.0,100.0,84.0,KE
19102,2005-07-01,0.0,65.0,84.0,0.0,56.0,72.0,KE
19103,2005-08-01,0.0,25.0,72.0,100.0,43.0,96.0,KE
19104,2005-09-01,39.0,66.0,73.0,21.0,51.0,44.0,KE
19105,2005-10-01,0.0,0.0,52.0,27.0,23.0,87.0,KE
19106,2005-11-01,0.0,35.0,67.0,16.0,59.0,81.0,KE
19107,2005-12-01,0.0,41.0,39.0,0.0,70.0,63.0,KE
19108,2006-01-01,30.0,100.0,68.0,28.0,33.0,45.0,KE
19109,2006-02-01,46.0,51.0,49.0,19.0,55.0,53.0,KE
19110,2006-03-01,59.0,96.0,58.0,0.0,61.0,56.0,KE
19111,2006-04-01,0.0,76.0,64.0,52.0,41.0,49.0,KE
19112,2006-05-01,0.0,81.0,80.0,0.0,46.0,76.0,KE
19113,2006-06-01,29.0,58.0,52.0,0.0,33.0,73.0,KE
19114,2006-07-01,0.0,79.0,70.0,31.0,47.0,61.0,KE
19115,2006-08-01,29.0,52.0,80.0,27.0,26.0,47.0,KE
19116,2006-09-01,31.0,51.0,38.0,22.0,12.0,40.0,KE
19117,2006-10-01,63.0,63.0,75.0,0.0,35.0,43.0,KE
19118,2006-11-01,0.0,0.0,46.0,11.0,39.0,51.0,KE
19119,2006-12-01,0.0,27.0,39.0,0.0,37.0,44.0,KE
19120,2007-01-01,0.0,37.0,58.0,22.0,31.0,53.0,KE
19121,2007-02-01,61.0,49.0,48.0,23.0,24.0,47.0,KE
19122,2007-03-01,0.0,32.0,46.0,23.0,20.0,48.0,KE
19123,2007-04-01,0.0,43.0,62.0,19.0,17.0,46.0,KE
19124,2007-05-01,31.0,50.0,61.0,17.0,13.0,33.0,KE
19125,2007-06-01,40.0,47.0,55.0,56.0,18.0,43.0,KE
19126,2007-07-01,0.0,63.0,63.0,22.0,39.0,66.0,KE
19127,2007-08-01,68.0,62.0,59.0,15.0,16.0,37.0,KE
19128,2007-09-01,42.0,78.0,73.0,36.0,42.0,55.0,KE
19129,2007-10-01,63.0,59.0,64.0,23.0,43.0,67.0,KE
19130,2007-11-01,38.0,54.0,66.0,23.0,20.0,57.0,KE
19131,2007-12-01,43.0,54.0,48.0,23.0,21.0,30.0,KE
19132,2008-01-01,67.0,88.0,70.0,16.0,28.0,42.0,KE
19133,2008-02-01,36.0,62.0,60.0,10.0,55.0,58.0,KE
19134,2008-03-01,13.0,49.0,54.0,17.0,32.0,56.0,KE
19135,2008-04-01,54.0,71.0,65.0,15.0,34.0,48.0,KE
19136,2008-05-01,34.0,58.0,41.0,11.0,29.0,43.0,KE
19137,2008-06-01,22.0,65.0,64.0,14.0,29.0,47.0,KE
19138,2008-07-01,36.0,32.0,68.0,20.0,43.0,53.0,KE
19139,2008-08-01,27.0,58.0,63.0,6.0,39.0,36.0,KE
19140,2008-09-01,47.0,63.0,58.0,10.0,39.0,56.0,KE
19141,2008-10-01,26.0,51.0,62.0,8.0,52.0,71.0,KE
19142,2008-11-01,37.0,31.0,63.0,12.0,39.0,62.0,KE
19143,2008-12-01,19.0,41.0,52.0,8.0,42.0,47.0,KE
19144,2009-01-01,52.0,48.0,58.0,9.0,36.0,43.0,KE
19145,2009-02-01,27.0,48.0,50.0,11.0,33.0,67.0,KE
19146,2009-03-01,37.0,40.0,57.0,12.0,48.0,78.0,KE
19147,2009-04-01,27.0,34.0,59.0,17.0,41.0,59.0,KE
19148,2009-05-01,25.0,59.0,45.0,14.0,34.0,63.0,KE
19149,2009-06-01,18.0,43.0,46.0,15.0,27.0,55.0,KE
19150,2009-07-01,47.0,43.0,57.0,9.0,28.0,45.0,KE
19151,2009-08-01,44.0,32.0,55.0,8.0,18.0,52.0,KE
19152,2009-09-01,34.0,47.0,51.0,11.0,42.0,47.0,KE
19153,2009-10-01,25.0,46.0,52.0,21.0,34.0,47.0,KE
19154,2009-11-01,45.0,34.0,44.0,22.0,41.0,65.0,KE
19155,2009-12-01,24.0,27.0,37.0,19.0,23.0,33.0,KE
19156,2010-01-01,29.0,34.0,48.0,13.0,23.0,38.0,KE
19157,2010-02-01,26.0,35.0,42.0,12.0,36.0,58.0,KE
19158,2010-03-01,31.0,42.0,46.0,6.0,36.0,62.0,KE
19159,2010-04-01,50.0,38.0,56.0,15.0,33.0,55.0,KE
19160,2010-05-01,42.0,52.0,56.0,8.0,32.0,49.0,KE
19161,2010-06-01,21.0,37.0,45.0,10.0,31.0,44.0,KE
19162,2010-07-01,10.0,30.0,39.0,10.0,20.0,28.0,KE
19163,2010-08-01,29.0,25.0,35.0,5.0,23.0,26.0,KE
19164,2010-09-01,19.0,34.0,36.0,6.0,24.0,30.0,KE
19165,2010-10-01,34.0,22.0,39.0,6.0,33.0,41.0,KE
19166,2010-11-01,22.0,30.0,34.0,8.0,35.0,57.0,KE
19167,2010-12-01,16.0,28.0,26.0,13.0,19.0,27.0,KE
19168,2011-01-01,24.0,24.0,30.0,6.0,16.0,28.0,KE
19169,2011-02-01,19.0,23.0,34.0,8.0,28.0,42.0,KE
19170,2011-03-01,35.0,25.0,33.0,9.0,31.0,45.0,KE
19171,2011-04-01,48.0,30.0,42.0,8.0,23.0,30.0,KE
19172,2011-05-01,32.0,29.0,42.0,6.0,20.0,29.0,KE
19173,2011-06-01,31.0,25.0,35.0,7.0,22.0,33.0,KE
19174,2011-07-01,31.0,29.0,41.0,15.0,23.0,33.0,KE
19175,2011-08-01,30.0,27.0,33.0,12.0,19.0,24.0,KE
19176,2011-09-01,33.0,25.0,30.0,9.0,22.0,28.0,KE
19177,2011-10-01,25.0,22.0,35.0,9.0,27.0,42.0,KE
19178,2011-11-01,22.0,24.0,29.0,6.0,25.0,42.0,KE
19179,2011-12-01,20.0,17.0,18.0,9.0,14.0,25.0,KE
19180,2012-01-01,36.0,24.0,24.0,9.0,14.0,26.0,KE
19181,2012-02-01,25.0,18.0,25.0,8.0,25.0,38.0,KE
19182,2012-03-01,20.0,22.0,25.0,9.0,27.0,33.0,KE
19183,2012-04-01,13.0,16.0,27.0,6.0,20.0,33.0,KE
19184,2012-05-01,34.0,33.0,26.0,8.0,18.0,29.0,KE
19185,2012-06-01,17.0,16.0,25.0,8.0,20.0,29.0,KE
19186,2012-07-01,20.0,21.0,25.0,7.0,22.0,30.0,KE
19187,2012-08-01,21.0,24.0,24.0,5.0,18.0,21.0,KE
19188,2012-09-01,23.0,17.0,24.0,8.0,19.0,24.0,KE
19189,2012-10-01,21.0,17.0,23.0,9.0,25.0,36.0,KE
19190,2012-11-01,18.0,18.0,21.0,8.0,22.0,34.0,KE
19191,2012-12-01,19.0,12.0,15.0,6.0,16.0,21.0,KE
19192,2013-01-01,21.0,15.0,20.0,9.0,15.0,21.0,KE
19193,2013-02-01,18.0,16.0,21.0,6.0,16.0,29.0,KE
19194,2013-03-01,17.0,12.0,17.0,6.0,19.0,31.0,KE
19195,2013-04-01,26.0,16.0,25.0,9.0,21.0,31.0,KE
19196,2013-05-01,28.0,17.0,31.0,8.0,17.0,24.0,KE
19197,2013-06-01,26.0,21.0,26.0,9.0,18.0,30.0,KE
19198,2013-07-01,25.0,19.0,25.0,7.0,20.0,28.0,KE
19199,2013-08-01,22.0,18.0,27.0,6.0,17.0,24.0,KE
19200,2013-09-01,20.0,16.0,22.0,6.0,14.0,22.0,KE
19201,2013-10-01,18.0,18.0,22.0,5.0,22.0,33.0,KE
19202,2013-11-01,20.0,14.0,21.0,7.0,24.0,32.0,KE
19203,2013-12-01,17.0,9.0,15.0,4.0,13.0,22.0,KE
19204,2014-01-01,16.0,12.0,17.0,5.0,9.0,16.0,KE
19205,2014-02-01,20.0,12.0,18.0,5.0,17.0,26.0,KE
19206,2014-03-01,28.0,14.0,22.0,7.0,23.0,29.0,KE
19207,2014-04-01,25.0,16.0,23.0,7.0,18.0,27.0,KE
19208,2014-05-01,26.0,13.0,23.0,7.0,14.0,24.0,KE
19209,2014-06-01,26.0,20.0,21.0,6.0,17.0,24.0,KE
19210,2014-07-01,31.0,17.0,24.0,6.0,22.0,26.0,KE
19211,2014-08-01,31.0,16.0,21.0,6.0,18.0,21.0,KE
19212,2014-09-01,32.0,19.0,25.0,8.0,14.0,20.0,KE
19213,2014-10-01,29.0,13.0,23.0,6.0,17.0,31.0,KE
19214,2014-11-01,29.0,15.0,19.0,7.0,22.0,31.0,KE
19215,2014-12-01,24.0,12.0,16.0,5.0,12.0,21.0,KE
19216,2015-01-01,30.0,12.0,17.0,6.0,9.0,17.0,KE
19217,2015-02-01,26.0,13.0,18.0,5.0,17.0,25.0,KE
19218,2015-03-01,31.0,15.0,19.0,6.0,19.0,27.0,KE
19219,2015-04-01,37.0,14.0,21.0,7.0,15.0,23.0,KE
19220,2015-05-01,40.0,15.0,21.0,6.0,12.0,17.0,KE
19221,2015-06-01,36.0,13.0,21.0,6.0,14.0,21.0,KE
19222,2015-07-01,32.0,9.0,19.0,3.0,11.0,20.0,KE
19223,2015-08-01,30.0,9.0,16.0,6.0,10.0,18.0,KE
19224,2015-09-01,26.0,9.0,18.0,9.0,9.0,16.0,KE
19225,2015-10-01,29.0,9.0,19.0,7.0,13.0,23.0,KE
19226,2015-11-01,25.0,9.0,14.0,6.0,15.0,24.0,KE
19227,2015-12-01,26.0,7.0,15.0,4.0,10.0,16.0,KE
19228,2016-01-01,25.0,7.0,15.0,5.0,8.0,13.0,KE
19229,2016-02-01,25.0,8.0,14.0,4.0,12.0,20.0,KE
19230,2016-03-01,26.0,12.0,14.0,5.0,16.0,21.0,KE
19231,2016-04-01,23.0,10.0,16.0,4.0,13.0,18.0,KE
19232,2016-05-01,23.0,9.0,17.0,12.0,8.0,13.0,KE
19233,2016-06-01,23.0,8.0,16.0,10.0,12.0,17.0,KE
19234,2016-07-01,22.0,7.0,14.0,6.0,12.0,17.0,KE
19235,2016-08-01,22.0,8.0,16.0,5.0,11.0,13.0,KE
19236,2016-09-01,23.0,9.0,16.0,6.0,8.0,12.0,KE
19237,2016-10-01,20.0,9.0,17.0,5.0,13.0,18.0,KE
19238,2016-11-01,20.0,11.0,14.0,5.0,13.0,21.0,KE
19239,2016-12-01,18.0,6.0,12.0,4.0,9.0,13.0,KE
19240,2017-01-01,21.0,9.0,13.0,4.0,5.0,10.0,KE
19241,2017-02-01,24.0,9.0,14.0,6.0,8.0,12.0,KE
19242,2017-03-01,23.0,8.0,14.0,6.0,10.0,14.0,KE
19243,2017-04-01,18.0,7.0,13.0,4.0,12.0,16.0,KE
19244,2017-05-01,25.0,8.0,16.0,5.0,11.0,16.0,KE
19245,2017-06-01,24.0,7.0,16.0,5.0,9.0,15.0,KE
19246,2017-07-01,23.0,6.0,14.0,4.0,8.0,11.0,KE
19247,2017-08-01,25.0,7.0,15.0,3.0,5.0,7.0,KE
19248,2017-09-01,24.0,7.0,13.0,4.0,6.0,11.0,KE
19249,2017-10-01,25.0,7.0,15.0,4.0,9.0,13.0,KE
19250,2017-11-01,22.0,7.0,14.0,3.0,10.0,14.0,KE
19251,2017-12-01,19.0,6.0,11.0,3.0,6.0,10.0,KE
19252,2018-01-01,28.0,8.0,14.0,4.0,8.0,12.0,KE
19253,2018-02-01,30.0,10.0,14.0,4.0,10.0,15.0,KE
19254,2018-03-01,27.0,8.0,15.0,5.0,8.0,13.0,KE
19255,2018-04-01,27.0,8.0,16.0,4.0,8.0,11.0,KE
19256,2018-05-01,30.0,12.0,20.0,4.0,8.0,12.0,KE
19257,2018-06-01,30.0,10.0,18.0,5.0,10.0,15.0,KE
19258,2018-07-01,35.0,12.0,19.0,5.0,9.0,16.0,KE
19259,2018-08-01,29.0,9.0,17.0,3.0,8.0,11.0,KE
19260,2018-09-01,29.0,12.0,16.0,3.0,8.0,12.0,KE
19261,2018-10-01,34.0,9.0,19.0,4.0,9.0,16.0,KE
19262,2018-11-01,28.0,8.0,17.0,4.0,10.0,25.0,KE
19263,2018-12-01,28.0,7.0,13.0,2.0,7.0,12.0,KE
19264,2019-01-01,40.0,10.0,17.0,4.0,5.0,9.0,KE
19265,2019-02-01,36.0,15.0,15.0,4.0,10.0,15.0,KE
19266,2019-03-01,31.0,9.0,16.0,3.0,11.0,15.0,KE
19267,2019-04-01,33.0,11.0,15.0,3.0,9.0,13.0,KE
19268,2019-05-01,41.0,11.0,23.0,4.0,7.0,11.0,KE
19269,2019-06-01,52.0,12.0,20.0,4.0,8.0,12.0,KE
19270,2019-07-01,57.0,13.0,23.0,5.0,10.0,13.0,KE
19271,2019-08-01,44.0,12.0,22.0,4.0,9.0,10.0,KE
19272,2019-09-01,51.0,13.0,22.0,6.0,9.0,11.0,KE
19273,2019-10-01,54.0,13.0,23.0,5.0,11.0,18.0,KE
19274,2019-11-01,39.0,11.0,22.0,4.0,14.0,18.0,KE
19275,2019-12-01,36.0,9.0,19.0,3.0,8.0,11.0,KE
19276,2020-01-01,54.0,13.0,23.0,4.0,7.0,10.0,KE
19277,2020-02-01,52.0,13.0,21.0,4.0,12.0,17.0,KE
19278,2020-03-01,28.0,11.0,13.0,4.0,10.0,20.0,KE
19279,2020-04-01,12.0,8.0,7.0,3.0,7.0,16.0,KE
19280,2020-05-01,14.0,8.0,7.0,3.0,7.0,16.0,KE
19281,2020-06-01,17.0,9.0,7.0,2.0,7.0,14.0,KE
19282,2020-07-01,18.0,8.0,8.0,3.0,7.0,11.0,KE
19283,2020-08-01,24.0,9.0,9.0,3.0,7.0,12.0,KE
19284,2020-09-01,24.0,9.0,10.0,3.0,6.0,9.0,KE
19285,2020-10-01,35.0,8.0,12.0,3.0,9.0,12.0,KE
19286,2020-11-01,30.0,9.0,11.0,3.0,9.0,13.0,KE
19287,2020-12-01,26.0,8.0,11.0,2.0,8.0,11.0,KE
19288,2021-01-01,32.0,10.0,13.0,4.0,7.0,13.0,KE
19289,2021-02-01,34.0,9.0,13.0,4.0,9.0,13.0,KE
19290,2021-03-01,32.0,9.0,12.0,5.0,10.0,16.0,KE
19291,2021-04-01,30.0,9.0,14.0,5.0,8.0,13.0,KE
19292,2021-05-01,29.0,9.0,15.0,3.0,16.0,13.0,KE
19293,2021-06-01,41.0,10.0,17.0,4.0,11.0,15.0,KE
19294,2021-07-01,43.0,11.0,17.0,4.0,10.0,19.0,KE
19295,2021-08-01,41.0,10.0,18.0,4.0,11.0,15.0,KE
19296,2021-09-01,44.0,10.0,17.0,4.0,8.0,13.0,KE
19297,2021-10-01,56.0,11.0,21.0,3.0,10.0,14.0,KE
19298,2021-11-01,50.0,12.0,19.0,3.0,13.0,19.0,KE
19299,2021-12-01,43.0,10.0,16.0,3.0,8.0,12.0,KE
19300,2022-01-01,64.0,12.0,22.0,3.0,8.0,15.0,KE
19301,2022-02-01,77.0,14.0,23.0,4.0,16.0,25.0,KE
19302,2022-03-01,85.0,13.0,26.0,4.0,19.0,28.0,KE
19303,2022-04-01,77.0,13.0,26.0,4.0,13.0,21.0,KE
19304,2022-05-01,83.0,13.0,30.0,4.0,12.0,20.0,KE
19305,2022-06-01,91.0,14.0,33.0,5.0,13.0,20.0,KE
19306,2022-07-01,91.0,12.0,35.0,4.0,13.0,20.0,KE
19307,2022-08-01,72.0,10.0,30.0,3.0,7.0,10.0,KE
19308,2022-09-01,93.0,11.0,33.0,4.0,9.0,17.0,KE
19309,2022-10-01,99.0,11.0,40.0,4.0,12.0,21.0,KE
19310,2022-11-01,82.0,13.0,33.0,4.0,15.0,22.0,KE
19311,2022-12-01,72.0,10.0,26.0,3.0,10.0,16.0,KE
19312,2023-01-01,100.0,11.0,34.0,4.0,7.0,12.0,KE
19313,2005-01-01,0.0,0.0,0.0,,0.0,0.0,KI
19314,2005-02-01,0.0,0.0,0.0,,0.0,0.0,KI
19315,2005-03-01,0.0,0.0,0.0,,0.0,0.0,KI
19316,2005-04-01,0.0,0.0,0.0,,0.0,0.0,KI
19317,2005-05-01,0.0,0.0,0.0,,0.0,0.0,KI
19318,2005-06-01,0.0,0.0,0.0,,0.0,0.0,KI
19319,2005-07-01,0.0,0.0,79.0,,0.0,0.0,KI
19320,2005-08-01,0.0,94.0,0.0,,100.0,0.0,KI
19321,2005-09-01,0.0,0.0,83.0,,34.0,0.0,KI
19322,2005-10-01,0.0,0.0,59.0,,0.0,0.0,KI
19323,2005-11-01,0.0,0.0,0.0,,0.0,0.0,KI
19324,2005-12-01,0.0,0.0,0.0,,0.0,15.0,KI
19325,2006-01-01,0.0,0.0,100.0,,0.0,0.0,KI
19326,2006-02-01,0.0,0.0,0.0,,0.0,0.0,KI
19327,2006-03-01,0.0,0.0,0.0,,0.0,0.0,KI
19328,2006-04-01,0.0,0.0,0.0,,0.0,0.0,KI
19329,2006-05-01,0.0,100.0,0.0,,0.0,0.0,KI
19330,2006-06-01,0.0,0.0,0.0,,46.0,12.0,KI
19331,2006-07-01,0.0,21.0,0.0,,0.0,8.0,KI
19332,2006-08-01,0.0,0.0,0.0,,0.0,0.0,KI
19333,2006-09-01,0.0,0.0,0.0,,0.0,0.0,KI
19334,2006-10-01,0.0,0.0,0.0,,0.0,0.0,KI
19335,2006-11-01,0.0,0.0,0.0,,0.0,0.0,KI
19336,2006-12-01,0.0,0.0,74.0,,0.0,0.0,KI
19337,2007-01-01,0.0,0.0,0.0,,0.0,0.0,KI
19338,2007-02-01,0.0,19.0,0.0,,0.0,0.0,KI
19339,2007-03-01,0.0,0.0,0.0,,0.0,11.0,KI
19340,2007-04-01,0.0,0.0,0.0,,0.0,4.0,KI
19341,2007-05-01,3.0,0.0,0.0,,0.0,4.0,KI
19342,2007-06-01,0.0,16.0,8.0,,0.0,0.0,KI
19343,2007-07-01,0.0,0.0,9.0,,0.0,0.0,KI
19344,2007-08-01,0.0,0.0,0.0,,8.0,5.0,KI
19345,2007-09-01,0.0,0.0,0.0,,0.0,0.0,KI
19346,2007-10-01,0.0,0.0,0.0,,8.0,0.0,KI
19347,2007-11-01,0.0,0.0,0.0,,0.0,0.0,KI
19348,2007-12-01,3.0,0.0,0.0,,0.0,0.0,KI
19349,2008-01-01,0.0,11.0,0.0,,0.0,0.0,KI
19350,2008-02-01,0.0,11.0,8.0,,0.0,0.0,KI
19351,2008-03-01,0.0,0.0,0.0,,0.0,2.0,KI
19352,2008-04-01,6.0,0.0,0.0,,0.0,0.0,KI
19353,2008-05-01,0.0,0.0,0.0,,0.0,0.0,KI
19354,2008-06-01,0.0,0.0,0.0,,0.0,2.0,KI
